N_1_Secure,SOLVED,Bus_1_VM,Bus_2_VM,Bus_3_VM,Bus_4_VM,Bus_5_VM,Bus_6_VM,Bus_7_VM,Bus_8_VM,Bus_9_VM,Bus_10_VM,Bus_11_VM,Bus_12_VM,Bus_13_VM,Bus_14_VM,Bus_15_VM,Bus_16_VM,Bus_17_VM,Bus_18_VM,Bus_19_VM,Bus_20_VM,Bus_21_VM,Bus_22_VM,Bus_23_VM,Bus_24_VM,Bus_25_VM,Bus_26_VM,Bus_27_VM,Bus_28_VM,Bus_29_VM,Bus_30_VM,Bus_31_VM,Bus_32_VM,Bus_33_VM,Bus_34_VM,Bus_35_VM,Bus_36_VM,Bus_37_VM,Bus_38_VM,Bus_39_VM,Bus_40_VM,Bus_41_VM,Bus_42_VM,Bus_43_VM,Bus_44_VM,Bus_45_VM,Bus_46_VM,Bus_47_VM,Bus_48_VM,Bus_49_VM,Bus_50_VM,Bus_51_VM,Bus_52_VM,Bus_53_VM,Bus_54_VM,Bus_55_VM,Bus_56_VM,Bus_57_VM,Bus_58_VM,Bus_59_VM,Bus_60_VM,Bus_61_VM,Bus_62_VM,Bus_63_VM,Bus_64_VM,Bus_65_VM,Bus_66_VM,Bus_67_VM,Bus_68_VM,Load_3_PD,Load_17_PD,Load_18_PD,Load_20_PD,Load_21_PD,Load_23_PD,Load_24_PD,Load_25_PD,Load_26_PD,Load_27_PD,Load_28_PD,Load_29_PD,Load_33_PD,Load_36_PD,Load_39_PD,Load_40_PD,Load_41_PD,Load_42_PD,Load_44_PD,Load_45_PD,Load_46_PD,Load_47_PD,Load_48_PD,Load_49_PD,Load_50_PD,Load_51_PD,Load_52_PD,Load_53_PD,Load_55_PD,Load_56_PD,Load_59_PD,Load_60_PD,Load_61_PD,Load_64_PD,Load_67_PD,Load_68_PD,Load_3_QD,Load_17_QD,Load_18_QD,Load_20_QD,Load_21_QD,Load_23_QD,Load_24_QD,Load_25_QD,Load_26_QD,Load_27_QD,Load_28_QD,Load_29_QD,Load_33_QD,Load_36_QD,Load_39_QD,Load_40_QD,Load_41_QD,Load_42_QD,Load_44_QD,Load_45_QD,Load_46_QD,Load_47_QD,Load_48_QD,Load_49_QD,Load_50_QD,Load_51_QD,Load_52_QD,Load_53_QD,Load_55_QD,Load_56_QD,Load_59_QD,Load_60_QD,Load_61_QD,Load_64_QD,Load_67_QD,Load_68_QD
1,1,1.044999838,0.980000257,0.982999861,0.996999383,1.011000752,1.050001502,1.062999964,1.03000021,1.024999738,1.010000229,1.000000477,1.015600324,1.011000037,1.000000238,0.999999881,1,0.944004834,0.992149711,0.928874671,0.9787848,0.953120887,0.989410758,0.990960896,0.945174217,0.994919419,0.982303619,0.961628616,0.987346888,0.990469813,0.967335761,0.975494385,0.962812185,0.962104917,0.961156547,1.01185298,0.952198029,0.947994173,0.97734952,0.952374876,1.025131822,0.999085724,0.998679221,0.949700534,0.949876964,0.989452422,0.971963108,1.004569292,1.017212749,0.969436169,0.980544746,0.98617208,0.948003769,0.977138937,0.98285073,0.952260137,0.916155517,0.90630573,0.905414045,0.899507105,0.90180254,0.947055697,0.908846021,0.906217873,0.832972586,0.908882439,0.914234281,0.919459999,0.939024448,0,6147.457031,2500.080322,681.7525635,280.8660889,257.0081482,309.1691284,227.7933655,143.908905,288.796051,207.928009,287.5921326,115.1957016,105.7790756,267.9653015,66.96827698,1002.674316,1206.421265,269.316803,210.6490631,155.9676056,206.4034729,247.9966125,165.9109344,101.905571,338.9891968,160.0022583,259.8186951,325.7153015,202.609436,241.2719269,208.8518677,105.9582596,9.054830551,329.914093,336.6781921,0,307.3728638,124.4979248,103.2654495,117.881752,88.08747101,0,47.79592896,17.60037041,78.10853577,28.26206017,27.34150505,0,0,12.64555454,24.00980759,250.6685791,262.2655029,4.87196207,21.26745415,29.49619675,33.1168251,2.261991978,29.3379097,0,0,30.38017654,121.8998871,2.023077011,74.56027985,86.61043549,70.81758881,127.3536835,88.53612518,157.7401886,32.74681473
1,1,1.044999957,0.980000317,0.982999921,0.996999383,1.011000752,1.050001621,1.063000083,1.03000021,1.024999857,1.010000229,1.000000477,1.015600324,1.011000037,1.000000358,0.99999994,1,0.943646193,0.990786791,0.928792,0.978454173,0.95339638,0.989546359,0.991089523,0.945169389,0.99456495,0.982165515,0.96145612,0.987023771,0.990262151,0.966458142,0.974502444,0.962168217,0.961066544,0.959601998,1.009193063,0.951636672,0.947934151,0.975697279,0.948933303,1.02298069,0.998970211,0.998744786,0.947396398,0.947496355,0.984404683,0.968618572,1.002993822,1.015366912,0.964775562,0.973345578,0.979575634,0.947928548,0.976191521,0.982905805,0.952192008,0.91590482,0.906012356,0.905127227,0.899223864,0.901437223,0.946296871,0.908475101,0.905823469,0.831660807,0.908455968,0.913897574,0.919213712,0.939037681,0,6144.774902,2514.857666,695.8735962,274.4754944,254.2422943,314.0860291,228.8195801,142.2098236,291.3247681,215.1406097,295.0745544,114.0022964,106.4737778,268.2053833,67.76079559,1024.230957,1195.566162,270.8031616,216.847702,158.0153656,209.8643494,245.8930206,166.3830261,100.4428406,349.0252075,161.3563843,261.598053,323.4225464,202.1881104,237.7687683,216.4729156,108.7730026,9.400777817,333.5243835,330.9681091,0,307.238739,125.2338028,105.4043732,115.1995773,87.13949585,0,48.01125336,17.39256859,78.79246521,29.24241066,28.05286407,0,0,12.65688419,24.29394531,256.0577393,259.9057007,4.898849964,21.89328003,29.88346481,33.67211533,2.242805958,29.42138863,0,0,30.63729095,122.7347107,2.008836031,74.40522003,85.35289764,73.4017334,130.7367706,91.91871643,159.4663544,32.19142532
1,1,1.044999957,0.980000317,0.982999921,0.996999383,1.011000872,1.050001621,1.063000083,1.03000021,1.024999857,1.010000229,1.000000477,1.015600324,1.011000037,1.000000238,0.99999994,1,0.945715666,0.993514955,0.928791046,0.978230238,0.953462899,0.989572763,0.991095364,0.945339322,0.99514389,0.982487381,0.961977601,0.987323821,0.990506709,0.969796598,0.977584302,0.964283347,0.964329839,0.963947356,1.015822411,0.954427779,0.948333323,0.979961991,0.957316875,1.029288054,0.99915272,0.998930037,0.953524649,0.953775108,0.99583143,0.975779533,1.007785797,1.020931602,0.973895013,0.988461614,0.993928552,0.948348284,0.979553461,0.983564794,0.952724874,0.916721046,0.907352865,0.906412542,0.9010095,0.903439462,0.949809909,0.909270465,0.906812072,0.83274895,0.909226179,0.914574027,0.919565737,0.939252555,0,6037.715332,2497.227539,706.9191284,276.7199707,256.0511475,322.0732422,227.0147858,144.6688538,287.6659546,211.0388794,284.6123962,112.4128494,106.9240417,273.8491211,65.99130249,1024.865234,1156.224854,268.1059265,214.2009735,151.1342926,207.263092,245.2169495,171.2755737,102.3189774,339.8793335,164.0895844,262.1281738,332.4740906,205.5500946,237.6951294,211.2992249,106.4457626,9.312380791,333.8659363,343.8421021,0,301.8857727,124.3558655,107.0774536,116.1416016,87.75946808,0,47.63256454,17.6933136,77.80289459,28.68489647,27.05822372,0,0,12.92321682,23.65953636,256.2163086,251.3532104,4.850057125,21.62606049,28.58213234,33.25474548,2.236639023,30.28653526,0,0,31.15625,122.983429,2.065057039,75.64243317,85.32645416,71.64744568,127.9396286,91.05438995,159.6296539,33.44360733
1,1,1.044999838,0.980000317,0.982999861,0.996999443,1.011000752,1.050001621,1.063000083,1.03000021,1.024999857,1.010000348,1.000000596,1.015600443,1.011000037,1.000000358,0.999999881,1,0.941395283,0.987105548,0.928687096,0.978461206,0.952891827,0.989304125,0.990870714,0.944806159,0.994197667,0.981940031,0.961264968,0.987089872,0.990310133,0.963581741,0.971506238,0.959963322,0.957460999,0.954411566,1.000829101,0.948768139,0.947546065,0.970999539,0.937030017,1.016314626,0.998685837,0.998713613,0.939157903,0.939032018,0.969334543,0.960047245,0.998323143,1.009637594,0.95248121,0.953584373,0.960767686,0.947377086,0.973252356,0.982239604,0.951508582,0.915393949,0.905756176,0.904933989,0.899009466,0.90112704,0.943680942,0.908388078,0.905742347,0.832170188,0.908344328,0.913615406,0.919020176,0.93865931,0,6250.583008,2555.100098,692.5073242,280.3449402,254.7596893,319.1261597,230.9567719,141.0409241,284.78479,209.9430847,288.2680054,115.7953262,103.0693665,277.8082275,66.07155609,1049.83728,1197.450195,268.8148193,212.4204712,151.5982208,209.6759033,251.0378876,170.5313416,104.304657,342.8641663,164.6171722,257.7992554,337.3377686,207.9630432,234.3711395,208.9213409,104.2560349,9.172624588,329.8334045,345.0917053,0,312.5291443,127.2377853,104.8944931,117.6630173,87.3168335,0,48.45968246,17.24960899,77.02364349,28.53594971,27.40576172,0,0,13.1100502,23.68831062,262.4593201,260.3152466,4.862881184,21.44629669,28.66987038,33.64187622,2.289731979,30.15493202,0,0,31.25642776,120.9524155,2.095266104,76.53039551,84.13323212,70.84114075,125.3077393,89.68788147,157.7015991,33.56515121
0,1,1.044999838,0.980000317,0.982999921,0.996999383,1.011000752,1.050001621,1.063000083,1.030000329,1.024999857,1.010000348,1.000000596,1.015600443,1.011000037,1.000000358,0.999999821,1,0.944684982,0.992233813,0.928890049,0.978502095,0.953449905,0.989623845,0.991254807,0.945449531,0.994890094,0.982393265,0.961756647,0.987090766,0.990372598,0.968301296,0.976162553,0.963310957,0.962817132,0.96186775,1.012502551,0.953088284,0.948224127,0.977910876,0.952399909,1.02780962,0.999072433,0.998855174,0.950067997,0.950226486,0.989849031,0.972149432,1.006127,1.019316912,0.969371736,0.980706573,0.986477673,0.948188663,0.978055358,0.983222485,0.952464461,0.916300476,0.906705141,0.905820131,0.900114059,0.902383506,0.948226452,0.909107029,0.906538308,0.833286643,0.909138799,0.914490402,0.919978321,0.939339459,0,6089.308594,2474.676758,696.3094482,278.2332153,251.2192688,313.1544189,228.8615265,141.1662903,290.9040833,216.2687531,288.0314331,115.7832031,104.9378967,277.8155212,67.75071716,1045.05542,1180.552246,271.196167,208.1077118,157.2323914,212.199646,248.4647827,164.9573212,101.4128571,339.4556885,162.8300323,263.6098938,330.167572,208.8177643,236.4367676,218.8843079,107.0966568,9.041919708,324.9958801,340.8044434,0,304.4654236,123.2328873,105.4704056,116.7767029,86.10338593,0,48.02005005,17.26494217,78.67868805,29.39575386,27.38327026,0,0,13.11039448,24.29033279,261.263855,256.6417847,4.905960083,21.01087379,29.73539162,34.04680252,2.266262054,29.16928291,0,0,30.91709518,123.6786118,2.05072999,76.84494019,84.87474823,74.21938324,128.7219391,88.40988159,155.3886566,33.14815521
1,1,1.044999838,0.980000317,0.982999921,0.996999383,1.011000752,1.050001621,1.063000083,1.03000021,1.024999857,1.010000348,1.000000596,1.015600443,1.011000037,1.000000358,0.99999994,1,0.945627153,0.993385196,0.9290272,0.978434324,0.953577578,0.989641786,0.991176009,0.945942163,0.995224357,0.982878327,0.96242857,0.987400889,0.990514219,0.969562173,0.977439225,0.964189053,0.964212775,0.96383214,1.01575923,0.954307795,0.948899448,0.97991997,0.957484603,1.027881384,0.999123573,0.998933613,0.953465164,0.953714132,0.995916545,0.975991607,1.00688839,1.019757628,0.974509239,0.988516271,0.994052708,0.948943853,0.979281187,0.98375541,0.953206122,0.917208374,0.907502592,0.906535625,0.900982678,0.903416395,0.949515939,0.909570992,0.907064497,0.833300769,0.909638643,0.915189505,0.920768738,0.939893842,0,6039.268066,2538.049072,703.598999,284.8398132,259.9241028,317.6350403,226.9379425,142.7940521,288.6714783,214.7611847,294.9466248,113.8629074,102.8255005,268.0359497,67.40830994,1020.86676,1153.196289,279.2541809,212.0664368,153.1493988,213.2654877,253.2560577,166.5387421,104.9111938,342.997406,159.9602966,258.565155,326.347229,202.1268158,240.819519,209.0040283,107.6918106,9.225502968,320.8508606,334.5983276,0,301.9633789,126.3886795,106.5745621,119.5495605,89.08689117,0,47.61643982,17.46402168,78.07484436,29.19084167,28.04070473,0,0,12.64888763,24.16757011,255.2166901,250.6948547,5.051730156,21.41055298,28.9632225,34.2178154,2.309963942,29.44892693,0,0,30.37220764,121.3117599,2.027000904,74.38266754,86.44803619,70.86917877,129.4372864,90.20491791,153.4068146,32.54451752
1,1,1.044999838,0.980000317,0.982999802,0.996999323,1.011000633,1.050001502,1.062999964,1.030000329,1.024999738,1.010000348,1.000000596,1.015600443,1.011000037,1.000000358,0.999999881,1,0.943580627,0.990294039,0.928829014,0.97849232,0.9534536,0.989551842,0.991049647,0.945248723,0.994859993,0.982180178,0.961383283,0.987314641,0.990442514,0.966692626,0.97457701,0.962178886,0.961009026,0.959412575,1.008703232,0.951622009,0.947969556,0.975467324,0.947401345,1.02429533,0.998961151,0.998767853,0.946506202,0.946572065,0.983227789,0.967681468,1.003692389,1.016319513,0.963008404,0.971805513,0.978162169,0.94791764,0.9765082,0.982814312,0.952150166,0.916099787,0.906475008,0.905601859,0.899818301,0.902073324,0.946544349,0.908939302,0.906352878,0.833090007,0.908953249,0.914272785,0.919667959,0.939132512,0,6143.151855,2549.851563,695.0344849,274.8051147,256.923584,316.2894592,225.7266235,140.442276,293.6135864,207.0636444,287.2456665,117.5717926,104.5013275,278.0071411,67.70043945,1045.200684,1194.702637,271.941803,208.0695801,155.8185577,211.8506622,252.1434479,172.1214294,103.7736511,343.026001,162.4996796,257.96875,331.0977783,207.0245667,237.4441681,209.9973145,108.2553482,9.048270226,327.2698669,344.5799866,0,307.1575928,126.9764099,105.2772903,115.3379059,88.05848694,0,47.36228561,17.17639351,79.41150665,28.14457321,27.30856895,0,0,13.11943817,24.27230453,261.3001709,259.7179565,4.919447899,21.00702667,29.46800804,33.99081039,2.299815893,30.43610382,0,0,30.85437202,121.0319366,2.056508064,76.18505096,85.2363739,71.20598602,130.1146088,88.47197723,156.4758911,33.51538086
1,1,1.044999838,0.980000317,0.982999861,0.996999323,1.011000633,1.050001621,1.062999964,1.030000329,1.024999738,1.010000348,1.000000596,1.015600562,1.011000037,1.000000358,0.99999994,1,0.942189991,0.989151597,0.928855419,0.978682876,0.953411937,0.989604592,0.991236806,0.945159316,0.994408607,0.982174039,0.96158874,0.987044096,0.990262389,0.964497745,0.972804129,0.960917473,0.959131181,0.957019329,1.005356789,0.949752986,0.947847545,0.97352308,0.943738461,1.01712501,0.998769522,0.998868287,0.943569958,0.943585098,0.97798562,0.965436518,0.999437988,1.010666966,0.960295439,0.965104997,0.971693516,0.947676361,0.974272788,0.982449889,0.951762199,0.915242016,0.905281246,0.904441297,0.898274124,0.900467813,0.944206357,0.908095777,0.905340552,0.831367075,0.908100605,0.913565338,0.919452608,0.939048886,0,6230.362793,2574.292236,686.2991943,274.2823792,248.6018829,320.1243896,228.0835114,145.2165527,284.4562988,214.7366943,296.3132935,113.080513,106.9571609,268.2592163,68.22168732,1028.509033,1162.750122,269.6958008,208.0130768,151.6079712,206.4685516,252.9083557,167.6838837,104.0184174,346.7287598,163.0142975,253.6806335,323.9956665,208.6493073,242.0727692,210.3661041,107.3445892,9.357773781,325.6581421,329.7071838,0,311.5181274,128.1934967,103.9541473,115.1185303,85.20629883,0,47.85680771,17.76029778,76.93479919,29.18751144,28.1706295,0,0,12.65942478,24.45918655,257.1272583,252.7717896,4.878818035,21.00132179,28.67171478,33.12726593,2.306792974,29.65141869,0,0,30.95208359,119.0200806,2.012394905,76.7829361,86.89793396,71.33103943,129.0199432,91.49822998,155.705307,32.06878281
0,1,1.044999838,0.980000257,0.982999861,0.996999264,1.011000752,1.050001621,1.063000083,1.030000329,1.024999619,1.010000348,1.000000477,1.015600443,1.011000037,1.000000358,0.99999994,1,0.944671392,0.992252409,0.928784728,0.978577256,0.952990055,0.989353478,0.990913332,0.945006371,0.994877696,0.982458413,0.96195817,0.987279177,0.990475059,0.967955172,0.975941122,0.963178039,0.962655544,0.961857796,1.012845635,0.953010976,0.948096156,0.977806747,0.953763127,1.024666667,0.999050677,0.998850942,0.950780988,0.950965285,0.99105382,0.972380519,1.004668355,1.017043829,0.969805479,0.982206166,0.987992108,0.948132396,0.97767359,0.983131111,0.95242846,0.916258574,0.906688452,0.905776143,0.900187671,0.902495861,0.947844446,0.908810973,0.906267524,0.831960917,0.908754587,0.914127707,0.919143319,0.938896358,0,6089.072754,2540.836914,689.5321045,282.1212158,255.8005524,324.1410828,229.7803345,143.4547272,282.7483826,211.914032,285.8696594,114.9890747,103.7296906,268.6821899,65.76786804,1007.733643,1165.863159,278.4504395,211.5779114,156.3124695,206.9900208,248.5781403,170.7552643,101.9596481,352.1661072,160.8283386,258.8622131,324.4882202,204.3807068,235.7124023,209.2747955,108.547142,9.423826218,334.5617371,343.5567627,0,304.4536133,126.5275116,104.4438324,118.4085464,87.67357635,0,48.21284103,17.54482269,76.47286987,28.80384827,27.17775154,0,0,12.67938423,23.57943153,251.9334106,253.4485168,5.03718996,21.36123276,29.56141472,33.2109375,2.267297029,30.19453049,0,0,30.53702736,121.4511414,2.015455008,75.21209717,84.61470795,70.96099091,130.4653168,92.14407349,159.962326,33.41585541
1,1,1.044999838,0.980000257,0.982999861,0.996999323,1.011000752,1.050001502,1.063000083,1.030000329,1.024999619,1.010000348,1.000000477,1.015600562,1.011000037,1.000000358,0.99999994,1,0.945560575,0.992921412,0.928901911,0.978469491,0.953323603,0.989510715,0.991044223,0.945484221,0.995159924,0.982530355,0.962037206,0.987267017,0.990489841,0.96983546,0.977603674,0.964188933,0.964119732,0.963577807,1.015229821,0.954243064,0.94846338,0.979723632,0.956297278,1.030986071,0.999207079,0.998772025,0.952819228,0.953045905,0.994766057,0.975032449,1.008773565,1.022219062,0.973195255,0.986986101,0.992600381,0.948505521,0.979854703,0.983645499,0.952887774,0.916843355,0.90722996,0.906289577,0.900653541,0.903106987,0.949583411,0.909408092,0.906900167,0.833588421,0.909442663,0.914813519,0.919991136,0.93941313,0,6040.338379,2579.116699,698.2661133,282.8729553,258.2543945,322.791687,228.1964722,144.6173706,288.796814,213.2080841,284.4674072,112.9373093,103.0538406,276.3731689,65.96961975,1024.709961,1192.463989,273.1601563,210.3834839,157.6178741,204.0666046,251.8180084,166.8296509,102.3198013,343.6086426,163.0044708,257.039856,326.7018433,204.1174622,243.4220276,213.5029602,108.2476883,9.050013542,328.3104553,337.4560547,0,302.0169373,128.4337463,105.7667694,118.7240601,88.51461029,0,47.88051224,17.68701553,78.10874176,28.97974014,27.04443932,0,0,13.04232883,23.65176392,256.1774902,259.2312927,4.94148922,21.24064064,29.80829239,32.74188232,2.296848059,29.50036621,0,0,30.95021629,120.596138,2.029203892,75.11521912,87.38227081,72.39468384,130.1053925,88.48902893,156.9734344,32.82247162
1,1,1.044999838,0.980000317,0.982999802,0.996999264,1.011000752,1.050001502,1.062999964,1.030000329,1.024999619,1.010000467,1.000000477,1.015600443,1.011000037,1.000000358,0.99999994,1,0.944109917,0.991460025,0.928782165,0.978172004,0.953571498,0.98961395,0.991110921,0.945359051,0.994473457,0.982065678,0.96146822,0.987183154,0.990347385,0.967346013,0.975367963,0.96271944,0.961910963,0.960655272,1.010737896,0.952328086,0.94817853,0.977047443,0.950261295,1.022645593,0.998987496,0.998759031,0.948497653,0.948618174,0.986959577,0.971198797,1.003534675,1.015497684,0.967952967,0.977144599,0.982996583,0.948228717,0.977020562,0.983188093,0.952516615,0.916393995,0.906621456,0.905704975,0.900003195,0.90226692,0.947310984,0.908831298,0.906258166,0.831965744,0.908808947,0.914275467,0.919514239,0.939279914,0,6119.489258,2526.079102,709.5333862,274.597229,256.5016174,323.5422974,233.8200378,144.9420013,293.1768494,209.2283325,290.724823,115.7099228,102.0881653,277.1567383,67.85473633,1007.30603,1188.776123,271.8441467,215.1159363,151.7530212,204.1077118,252.1625214,165.9477234,101.7179871,338.4777222,160.3168793,260.4267883,324.9562683,200.7245483,236.2249451,215.2439575,107.2804947,9.430277824,333.3481445,329.76474,0,305.9744873,125.7926025,107.4734421,115.2506561,87.91386414,0,49.06045532,17.72672081,79.29338837,28.43880081,27.63933182,0,0,13.07930756,24.32762527,251.8265076,258.4295959,4.917682171,21.71843529,28.69914818,32.74847794,2.299989939,29.34441185,0,0,30.43991661,122.1851807,2.018362045,73.86663818,84.79870605,72.9850235,128.9428864,92.20716095,159.3820953,32.07438278
1,1,1.044999957,0.980000257,0.982999802,0.996999264,1.011000752,1.050001502,1.062999964,1.030000329,1.024999619,1.010000467,1.000000477,1.015600443,1.011000156,1.000000238,0.999999881,1,0.94274807,0.988746285,0.928718626,0.978345513,0.952913225,0.989298522,0.990828693,0.944991767,0.994082153,0.981667876,0.961005211,0.987020314,0.990250051,0.965185821,0.973038554,0.961183131,0.959452808,0.957294047,1.005336761,0.9504897,0.947634876,0.973248363,0.943638146,1.018099546,0.99878037,0.998805165,0.943749845,0.943747759,0.977231324,0.963756859,1.000231385,1.011579633,0.957849562,0.963398218,0.97036618,0.947511077,0.974804103,0.982606351,0.951740861,0.915528715,0.905887723,0.905034423,0.89909029,0.901376188,0.945339441,0.908436954,0.905793846,0.831954062,0.908401132,0.913752675,0.919339538,0.938881218,0,6186.700195,2572.654785,699.1514282,283.7685242,258.2134094,324.3165283,234.2992096,145.2756805,291.390625,208,287.574646,113.8490295,103.552803,269.4926147,67.38394165,1032.553955,1178.126221,267.7940369,215.3784943,158.1813965,203.6860504,247.5693665,169.6697235,100.5886765,351.2721558,165.5820465,259.1636047,333.7327881,209.0042114,242.3499756,212.9933319,106.3359833,9.274358749,327.0785217,330.3014526,0,309.335022,128.111969,105.9008713,119.0999298,88.50056458,0,49.16099548,17.76752853,78.81027222,28.27184296,27.33984566,0,0,12.71763039,24.15883446,258.1384888,256.1144104,4.844415188,21.74494553,29.91486168,32.68082047,2.25809598,30.00257683,0,0,31.4396286,121.5925446,2.072874069,76.91355133,86.99743652,72.22187805,127.8076782,90.68261719,156.3844147,32.1265831
0,1,1.044999957,0.980000257,0.982999802,0.996999264,1.011000752,1.050001502,1.062999964,1.030000329,1.024999738,1.010000467,1.000000477,1.015600443,1.011000037,1.000000238,0.99999994,1,0.942980349,0.989554703,0.928767979,0.978524745,0.953198493,0.989475727,0.991070569,0.945009351,0.994241118,0.98203826,0.961498439,0.987145901,0.990322292,0.965637624,0.97360611,0.96152848,0.960016489,0.958063602,1.006580234,0.950807333,0.947779894,0.974217296,0.945125103,1.019531488,0.998848915,0.998740196,0.944705009,0.944728255,0.979477048,0.965746224,1.001069307,1.012717128,0.960693061,0.966935813,0.973436892,0.947645664,0.975365698,0.982693255,0.951815128,0.915452838,0.90568769,0.904831111,0.89880085,0.901091039,0.945588708,0.908304751,0.905625165,0.831690788,0.908277452,0.913663864,0.919262052,0.938885689,0,6175.387207,2535.85083,691.6678467,276.7412415,251.6682892,320.3039856,234.5696716,145.3866119,284.637085,209.9015198,291.5337524,116.1174164,103.0576553,267.7735901,68.50045013,1026.003052,1194.476196,275.6624146,217.3600006,157.4871368,208.9166565,247.8575745,165.8479614,101.0221024,338.6217651,164.0674744,255.8847961,333.9856567,208.291214,244.0445251,215.8493347,107.525444,9.320228577,328.2477722,341.3478394,0,308.7693481,126.279213,104.767334,116.1505203,86.25727081,0,49.21774292,17.78109741,76.98369598,28.53030205,27.71623802,0,0,12.63650703,24.55912971,256.5007629,259.6687317,4.986753941,21.94499969,29.78356743,33.52006149,2.260724068,29.32677269,0,0,31.15205383,120.0542068,2.074445009,76.65116882,87.60572815,73.19028473,129.2373047,91.13111877,156.9434662,33.20100403
0,1,1.044999838,0.980000257,0.982999861,0.996999264,1.011000752,1.050001383,1.062999964,1.030000329,1.024999857,1.010000467,1.000000477,1.015600443,1.011000156,1.000000238,0.999999881,1,0.944684505,0.992237151,0.928891718,0.978769898,0.953205764,0.989446163,0.990979552,0.945225537,0.995014489,0.982623994,0.962001681,0.987242937,0.990418017,0.968418658,0.976429164,0.96335113,0.962857246,0.961958945,1.012910008,0.953076184,0.948159337,0.978428304,0.953338206,1.02854991,0.999098539,0.998932242,0.950660706,0.950840354,0.991014004,0.973495424,1.006695867,1.020005584,0.97122401,0.982438743,0.988106012,0.948153257,0.978335619,0.983250916,0.952466667,0.916262984,0.906629562,0.905715108,0.900078237,0.902401626,0.948108435,0.908823252,0.906252205,0.831998348,0.908797383,0.914224327,0.919478476,0.939097762,0,6091.482422,2566.562012,682.994812,280.1679077,257.3946228,313.8568115,227.3519592,141.0593872,286.3569336,215.5209503,294.5179138,117.240181,104.4912186,277.4265442,67.27667236,1043.066406,1158.217896,270.7053223,214.862915,154.2996674,208.8412781,242.3846893,165.4155579,104.3805695,340.9950867,162.4260254,261.1301575,328.860199,204.8382568,237.1945343,209.5141449,107.8034973,9.414689064,330.7050476,336.5020142,0,304.5741272,127.8085556,103.4536209,117.5887375,88.21993256,0,47.70330811,17.25186729,77.44885254,29.29411316,27.99994278,0,0,13.09203911,24.12037468,260.7666016,251.7865143,4.897079945,21.69289017,29.18076134,33.50796127,2.210805893,29.25031281,0,0,30.84038544,122.5151749,2.04260993,75.38047028,85.14676666,71.04214478,129.5715179,92.05474091,158.1183472,32.72967911
